# t	yd	y_sensor	y_luenberger	v_luenberger	y_clasico	v_clasico	ie	u
23.0000	0.005000	0.004985	0.004797	-0.014494	0.005353	-0.002718	0.4465	8.1090
23.0100	0.005000	0.004985	0.004953	-0.025613	0.005352	-0.000089	0.5065	6.5343
23.0200	0.005000	0.005034	0.004827	-0.021112	0.005334	-0.001773	0.4643	7.9664
23.0300	0.005000	0.005034	0.004948	-0.031333	0.005345	0.001108	0.5088	6.5717
23.0400	0.005000	0.005034	0.004773	-0.026582	0.005332	-0.001363	0.4643	7.6648
23.0500	0.005000	0.004985	0.004847	-0.028331	0.005368	0.003609	0.4888	6.6847
23.0600	0.005000	0.004985	0.004785	-0.020338	0.005344	-0.002412	0.4599	7.6651
23.0700	0.005000	0.004985	0.004902	-0.022590	0.005352	0.000872	0.4888	6.9978
23.0800	0.005000	0.004985	0.004809	-0.021834	0.005317	-0.003489	0.4710	7.4232
23.0900	0.005000	0.004985	0.004873	-0.025094	0.005318	0.000064	0.4888	6.8888
23.1000	0.005000	0.004985	0.004802	-0.020147	0.005292	-0.002633	0.4643	7.5937
23.1100	0.005000	0.004985	0.004894	-0.023104	0.005304	0.001194	0.4888	6.9788
23.1200	0.005000	0.004985	0.004809	-0.024916	0.005300	-0.000323	0.4777	7.1235
23.1300	0.005000	0.004985	0.004842	-0.019143	0.005296	-0.000486	0.4688	7.5079
23.1400	0.005000	0.005034	0.004958	-0.020627	0.005292	-0.000365	0.4888	7.4599
23.1500	0.005000	0.005083	0.004952	-0.028907	0.005328	0.003626	0.4999	7.2455
23.1600	0.005000	0.005083	0.004873	-0.032884	0.005358	0.002964	0.4910	7.1722
23.1700	0.005000	0.005083	0.004880	-0.030522	0.005387	0.002954	0.4843	7.3615
23.1800	0.005000	0.005132	0.004978	-0.026356	0.005429	0.004165	0.4865	7.8930
23.1900	0.005000	0.005132	0.004961	-0.042670	0.005497	0.006780	0.5221	6.5056
23.2000	0.005000	0.005132	0.004808	-0.034154	0.005513	0.001673	0.4688	7.8742
23.2100	0.005000	0.005083	0.004907	-0.036275	0.005536	0.002230	0.4999	6.7843
23.2200	0.005000	0.005083	0.004826	-0.030431	0.005540	0.000453	0.4732	7.6432
23.2300	0.005000	0.005083	0.004933	-0.029156	0.005549	0.000828	0.4910	7.3490
23.2400	0.005000	0.005083	0.004882	-0.034356	0.005526	-0.002304	0.4954	7.0826
23.2500	0.005000	0.005034	0.004782	-0.034497	0.005523	-0.000266	0.4821	6.9165
23.2600	0.005000	0.005034	0.004840	-0.021488	0.005479	-0.004343	0.4621	7.8852
23.2700	0.005000	0.004985	0.004857	-0.034329	0.005483	0.000399	0.5065	6.1462
23.2800	0.005000	0.004985	0.004719	-0.019311	0.005433	-0.005063	0.4421	8.1006
23.2900	0.005000	0.004936	0.004874	-0.025118	0.005395	-0.003797	0.4954	6.4401
23.3000	0.005000	0.004985	0.004801	-0.015488	0.005335	-0.006017	0.4532	8.1600
23.3100	0.005000	0.004985	0.004941	-0.029964	0.005346	0.001094	0.5132	6.3114
23.3200	0.005000	0.004985	0.004712	-0.024295	0.005298	-0.004786	0.4554	7.6963
23.3300	0.005000	0.004936	0.004828	-0.024608	0.005308	0.001042	0.4843	6.6607
23.3400	0.005000	0.004985	0.004834	-0.013864	0.005272	-0.003606	0.4554	8.1524
23.3500	0.005000	0.004936	0.004860	-0.034899	0.005316	0.004364	0.5176	5.6280
23.3600	0.005000	0.004985	0.004712	-0.011039	0.005246	-0.006964	0.4199	9.0114
23.3700	0.005000	0.004936	0.004961	-0.036385	0.005282	0.003552	0.5354	5.3128
23.3800	0.005000	0.005034	0.004714	-0.015105	0.005240	-0.004161	0.4221	9.3292
23.3900	0.005000	0.004985	0.004997	-0.043190	0.005309	0.006873	0.5465	5.2499
23.4000	0.005000	0.004985	0.004547	-0.026768	0.005255	-0.005326	0.4221	8.5192
23.4100	0.005000	0.004888	0.004825	-0.034414	0.005311	0.005511	0.5065	5.6331
23.4200	0.005000	0.004839	0.004503	-0.018275	0.005225	-0.008541	0.4199	7.7923
23.4300	0.005000	0.004790	0.004779	-0.012062	0.005212	-0.001287	0.4688	6.6209
23.4400	0.005000	0.004790	0.004676	-0.008801	0.005095	-0.011690	0.4488	7.2393
23.4500	0.005000	0.004790	0.004770	-0.005816	0.005049	-0.004624	0.4599	7.0600
23.4600	0.005000	0.004888	0.004900	-0.001674	0.004966	-0.008343	0.4621	7.9460
23.4700	0.005000	0.004936	0.004942	-0.022125	0.005003	0.003736	0.5110	6.4093
23.4800	0.005000	0.005034	0.004868	-0.014290	0.005019	0.001584	0.4577	8.4475
23.4900	0.005000	0.005034	0.004991	-0.035844	0.005119	0.009962	0.5287	6.0393
23.5000	0.005000	0.005083	0.004780	-0.022528	0.005179	0.006009	0.4465	8.6274
23.5100	0.005000	0.005083	0.005040	-0.038730	0.005299	0.012063	0.5310	6.2300
23.5200	0.005000	0.005132	0.004800	-0.031843	0.005339	0.003929	0.4643	8.2484
23.5300	0.005000	0.005083	0.004934	-0.043278	0.005436	0.009771	0.5199	6.1675
23.5400	0.005000	0.005083	0.004739	-0.029204	0.005424	-0.001203	0.4510	8.1895
23.5500	0.005000	0.005083	0.004997	-0.031781	0.005481	0.005679	0.5065	6.9655
23.5600	0.005000	0.005083	0.004817	-0.036697	0.005477	-0.000372	0.4888	7.1557
23.5700	0.005000	0.005034	0.004798	-0.031087	0.005487	0.000940	0.4754	7.1796
23.5800	0.005000	0.005034	0.004865	-0.025662	0.005447	-0.003926	0.4777	7.4052
23.5900	0.005000	0.005083	0.004957	-0.022980	0.005455	0.000712	0.4843	7.8043
23.6000	0.005000	0.005034	0.004851	-0.043680	0.005475	0.001996	0.5199	5.8230
23.6100	0.005000	0.005083	0.004786	-0.016668	0.005424	-0.005084	0.4288	9.1511
23.6200	0.005000	0.005083	0.005095	-0.042173	0.005466	0.004231	0.5487	5.8062
23.6300	0.005000	0.005083	0.004654	-0.036364	0.005471	0.000492	0.4532	8.0024
23.6400	0.005000	0.005083	0.004977	-0.030208	0.005487	0.001588	0.4954	7.2807
23.6500	0.005000	0.005034	0.004767	-0.039366	0.005469	-0.001734	0.4932	6.6458
23.6600	0.005000	0.005034	0.004801	-0.023734	0.005488	0.001868	0.4577	7.9323
23.6700	0.005000	0.005034	0.004937	-0.029761	0.005451	-0.003718	0.5021	6.8386
23.6800	0.005000	0.005034	0.004795	-0.030297	0.005450	-0.000107	0.4777	7.3049
23.6900	0.005000	0.005034	0.004875	-0.025768	0.005432	-0.001786	0.4799	7.3852
23.7000	0.005000	0.005034	0.004872	-0.029639	0.005416	-0.001584	0.4910	7.0262
23.7100	0.005000	0.005034	0.004835	-0.026409	0.005424	0.000762	0.4754	7.4541
23.7200	0.005000	0.005034	0.004890	-0.028628	0.005417	-0.000647	0.4910	7.0428
23.7300	0.005000	0.005034	0.004835	-0.028119	0.005415	-0.000242	0.4799	7.2851
23.7400	0.005000	0.005034	0.004873	-0.026268	0.005416	0.000063	0.4821	7.3013
23.7500	0.005000	0.005034	0.004868	-0.027031	0.005409	-0.000684	0.4843	7.2514
23.7600	0.005000	0.005034	0.004863	-0.027610	0.005413	0.000462	0.4843	7.2287
23.7700	0.005000	0.004985	0.004782	-0.031105	0.005409	-0.000385	0.4843	6.6922
23.7800	0.005000	0.005034	0.004874	-0.013298	0.005375	-0.003457	0.4510	8.5240
23.7900	0.005000	0.004985	0.004919	-0.041502	0.005407	0.003257	0.5354	5.3539
23.8000	0.005000	0.004985	0.004610	-0.020485	0.005361	-0.004626	0.4199	8.5912
23.8100	0.005000	0.004936	0.004927	-0.026322	0.005348	-0.001276	0.5043	6.2940
23.8200	0.005000	0.004936	0.004679	-0.023165	0.005307	-0.004125	0.4554	7.5163
23.8300	0.005000	0.004936	0.004859	-0.018992	0.005306	-0.000169	0.4777	7.1301
23.8400	0.005000	0.004936	0.004793	-0.022458	0.005241	-0.006464	0.4777	7.0095
23.8500	0.005000	0.004936	0.004798	-0.018117	0.005244	0.000270	0.4665	7.3545
23.8600	0.005000	0.004936	0.004838	-0.020982	0.005221	-0.002235	0.4821	6.9121
23.8700	0.005000	0.004936	0.004786	-0.017656	0.005214	-0.000701	0.4643	7.4019
23.8800	0.005000	0.004985	0.004929	-0.015852	0.005211	-0.000282	0.4799	7.5384
23.8900	0.005000	0.004985	0.004861	-0.025111	0.005224	0.001251	0.4910	6.9403
23.9000	0.005000	0.004985	0.004809	-0.023535	0.005241	0.001669	0.4732	7.3097
23.9100	0.005000	0.004985	0.004856	-0.024738	0.005256	0.001496	0.4843	6.9990
23.9200	0.005000	0.004936	0.004737	-0.024119	0.005272	0.001609	0.4688	6.9604
23.9300	0.005000	0.004936	0.004815	-0.013462	0.005259	-0.001230	0.4577	7.6553
23.9400	0.005000	0.004936	0.004875	-0.021095	0.005250	-0.000923	0.4910	6.7283
23.9500	0.005000	0.004936	0.004762	-0.019380	0.005233	-0.001667	0.4643	7.3200
23.9600	0.005000	0.004888	0.004769	-0.020839	0.005211	-0.002225	0.4754	6.6100
23.9700	0.005000	0.004888	0.004750	-0.006182	0.005160	-0.005081	0.4377	8.0725
23.9800	0.005000	0.004888	0.004908	-0.020631	0.005173	0.001308	0.5043	6.1928
23.9900	0.005000	0.004888	0.004669	-0.015109	0.005132	-0.004138	0.4443	7.6305
24.0000	0.005000	0.004888	0.004868	-0.012635	0.005113	-0.001885	0.4754	7.0405
24.0100	0.005000	0.004936	0.004851	-0.015464	0.005099	-0.001414	0.4754	7.3362
24.0200	0.005000	0.004985	0.004911	-0.016450	0.005135	0.003571	0.4799	7.5040
24.0300	0.005000	0.005034	0.004944	-0.023867	0.005152	0.001703	0.4954	7.2194
24.0400	0.005000	0.005132	0.005006	-0.024372	0.005216	0.006396	0.4910	7.9704
24.0500	0.005000	0.005132	0.004964	-0.043935	0.005320	0.010403	0.5265	6.3560
24.0600	0.005000	0.005181	0.004872	-0.028636	0.005381	0.006096	0.4599	8.6596
24.0700	0.005000	0.005132	0.005002	-0.051832	0.005497	0.011641	0.5443	5.6517
24.0800	0.005000	0.005132	0.004692	-0.031446	0.005519	0.002149	0.4354	8.7734
24.0900	0.005000	0.005034	0.004925	-0.047526	0.005579	0.005999	0.5310	5.4621
24.1000	0.005000	0.005034	0.004624	-0.024539	0.005509	-0.006956	0.4221	8.7788
24.1100	0.005000	0.004985	0.004957	-0.036725	0.005525	0.001608	0.5221	5.9007
24.1200	0.005000	0.005034	0.004714	-0.024958	0.005430	-0.009519	0.4465	8.3634
24.1300	0.005000	0.004985	0.004899	-0.036043	0.005444	0.001392	0.5132	6.0641
24.1400	0.005000	0.005034	0.004755	-0.021628	0.005362	-0.008218	0.4465	8.4204
24.1500	0.005000	0.004985	0.004907	-0.036497	0.005405	0.004317	0.5176	5.9347
24.1600	0.005000	0.004985	0.004667	-0.021963	0.005345	-0.006024	0.4377	8.2036
24.1700	0.005000	0.004985	0.004957	-0.023647	0.005356	0.001088	0.4976	6.9053
24.1800	0.005000	0.004985	0.004766	-0.030124	0.005330	-0.002597	0.4821	6.9797
24.1900	0.005000	0.004985	0.004816	-0.020520	0.005330	0.000003	0.4643	7.6137
24.2000	0.005000	0.004985	0.004882	-0.025065	0.005300	-0.002923	0.4910	6.9145
24.2100	0.005000	0.004985	0.004797	-0.026367	0.005322	0.002195	0.4777	7.0948
24.2200	0.005000	0.004985	0.004835	-0.020053	0.005307	-0.001522	0.4688	7.4882
24.2300	0.005000	0.004936	0.004797	-0.026485	0.005301	-0.000654	0.4865	6.5141
24.2400	0.005000	0.004936	0.004755	-0.013697	0.005276	-0.002441	0.4465	7.8864
24.2500	0.005000	0.004936	0.004908	-0.019933	0.005260	-0.001587	0.4932	6.7304
24.2600	0.005000	0.004985	0.004832	-0.018474	0.005239	-0.002165	0.4688	7.6739
24.2700	0.005000	0.004985	0.004892	-0.023710	0.005247	0.000814	0.4910	6.9363
24.2800	0.005000	0.005034	0.004882	-0.022333	0.005243	-0.000365	0.4777	7.6272
24.2900	0.005000	0.005034	0.004902	-0.028553	0.005294	0.005089	0.4954	6.9576
24.3000	0.005000	0.004985	0.004750	-0.030721	0.005315	0.002110	0.4777	6.8220
24.3100	0.005000	0.004936	0.004741	-0.018672	0.005314	-0.000123	0.4532	7.4396
24.3200	0.005000	0.004888	0.004789	-0.020248	0.005298	-0.001555	0.4777	6.5889
24.3300	0.005000	0.004888	0.004744	-0.009279	0.005250	-0.004822	0.4443	7.7961
24.3400	0.005000	0.004888	0.004881	-0.015081	0.005204	-0.004592	0.4865	6.7408
24.3500	0.005000	0.004888	0.004741	-0.017709	0.005158	-0.004663	0.4665	7.0301
24.3600	0.005000	0.004936	0.004877	-0.007203	0.005127	-0.003009	0.4577	7.9653
24.3700	0.005000	0.004936	0.004900	-0.026732	0.005141	0.001399	0.5110	6.0989
24.3800	0.005000	0.004936	0.004691	-0.016813	0.005150	0.000806	0.4421	7.8519
24.3900	0.005000	0.004936	0.004916	-0.017285	0.005156	0.000604	0.4865	6.9114
24.4000	0.005000	0.004936	0.004776	-0.023168	0.005172	0.001672	0.4777	6.8763
24.4100	0.005000	0.004936	0.004801	-0.012287	0.005180	0.000766	0.4532	7.7601
24.4200	0.005000	0.004936	0.004895	-0.020389	0.005166	-0.001375	0.4932	6.6700
24.4300	0.005000	0.004985	0.004836	-0.015472	0.005178	0.001162	0.4621	7.8795
24.4400	0.005000	0.004985	0.004920	-0.023939	0.005199	0.002090	0.4976	6.7680
24.4500	0.005000	0.005034	0.004863	-0.022792	0.005212	0.001324	0.4754	7.6181
24.4600	0.005000	0.005034	0.004909	-0.027199	0.005266	0.005380	0.4932	7.0012
24.4700	0.005000	0.005034	0.004837	-0.026535	0.005289	0.002329	0.4777	7.3391
24.4800	0.005000	0.005034	0.004887	-0.025805	0.005331	0.004184	0.4843	7.2110
24.4900	0.005000	0.005083	0.004943	-0.024042	0.005348	0.001676	0.4843	7.6777
24.5000	0.005000	0.005083	0.004927	-0.033729	0.005392	0.004425	0.5043	6.8512
24.5100	0.005000	0.005083	0.004840	-0.030712	0.005408	0.001613	0.4777	7.4737
24.5200	0.005000	0.005083	0.004922	-0.026944	0.005427	0.001941	0.4843	7.4975
24.5300	0.005000	0.005132	0.004988	-0.031629	0.005462	0.003406	0.5021	7.3703
24.5400	0.005000	0.005132	0.004902	-0.037030	0.005502	0.004017	0.4976	7.1905
24.5500	0.005000	0.005083	0.004822	-0.037898	0.005515	0.001306	0.4888	6.9062
24.5600	0.005000	0.005034	0.004783	-0.027583	0.005510	-0.000483	0.4643	7.4834
24.5700	0.005000	0.005034	0.004909	-0.024567	0.005506	-0.000362	0.4843	7.2945
24.5800	0.005000	0.005083	0.004942	-0.024746	0.005487	-0.001978	0.4865	7.6791
24.5900	0.005000	0.005083	0.004920	-0.037501	0.005486	-0.000021	0.5110	6.6106
24.6000	0.005000	0.005132	0.004884	-0.025286	0.005459	-0.002697	0.4643	8.3983
24.6100	0.005000	0.005083	0.004950	-0.046492	0.005515	0.005533	0.5332	5.7668
24.6200	0.005000	0.005132	0.004776	-0.024555	0.005505	-0.000969	0.4377	9.0320
24.6300	0.005000	0.005083	0.005022	-0.047423	0.005561	0.005611	0.5443	5.6172
24.6400	0.005000	0.005083	0.004646	-0.032861	0.005525	-0.003592	0.4399	8.4114
24.6500	0.005000	0.005034	0.004939	-0.037119	0.005549	0.002425	0.5110	6.3658
24.6600	0.005000	0.005034	0.004720	-0.029146	0.005485	-0.006469	0.4577	7.8677
24.6700	0.005000	0.004985	0.004853	-0.030833	0.005497	0.001242	0.4932	6.6352
24.6800	0.005000	0.004936	0.004678	-0.026228	0.005414	-0.008331	0.4599	7.1690
24.6900	0.005000	0.004936	0.004829	-0.013974	0.005373	-0.004054	0.4599	7.6684
24.7000	0.005000	0.004888	0.004783	-0.027390	0.005326	-0.004747	0.4954	6.0718
24.7100	0.005000	0.004936	0.004755	-0.006599	0.005259	-0.006729	0.4288	8.6681
24.7200	0.005000	0.004936	0.004980	-0.026784	0.005240	-0.001878	0.5221	6.0022
24.7300	0.005000	0.004985	0.004721	-0.020112	0.005214	-0.002627	0.4488	8.1364
24.7400	0.005000	0.004936	0.004865	-0.027066	0.005235	0.002173	0.4976	6.3690
24.7500	0.005000	0.004936	0.004709	-0.020145	0.005205	-0.003001	0.4532	7.5960
24.7600	0.005000	0.004888	0.004793	-0.023446	0.005244	0.003843	0.4843	6.3802
24.7700	0.005000	0.004888	0.004710	-0.010832	0.005182	-0.006136	0.4399	7.8567
24.7800	0.005000	0.004888	0.004886	-0.015203	0.005178	-0.000459	0.4865	6.7509
24.7900	0.005000	0.004936	0.004815	-0.013977	0.005138	-0.004000	0.4643	7.6505
24.8000	0.005000	0.004936	0.004870	-0.021612	0.005149	0.001143	0.4910	6.7084
24.8100	0.005000	0.004936	0.004760	-0.016806	0.005128	-0.002067	0.4577	7.5728
24.8200	0.005000	0.004936	0.004874	-0.020138	0.005164	0.003568	0.4865	6.8233
24.8300	0.005000	0.004985	0.004851	-0.014298	0.005164	-0.000005	0.4621	7.9601
24.8400	0.005000	0.004985	0.004923	-0.029665	0.005215	0.005115	0.5110	6.2961
24.8500	0.005000	0.004985	0.004726	-0.022256	0.005212	-0.000308	0.4532	7.7324
24.8600	0.005000	0.004985	0.004918	-0.020008	0.005239	0.002694	0.4843	7.1690
24.8700	0.005000	0.004985	0.004825	-0.025836	0.005257	0.001777	0.4843	6.9786
24.8800	0.005000	0.004985	0.004823	-0.020767	0.005278	0.002064	0.4688	7.4411
24.8900	0.005000	0.004985	0.004875	-0.022557	0.005264	-0.001377	0.4843	7.0637
24.9000	0.005000	0.004985	0.004826	-0.023565	0.005280	0.001648	0.4777	7.1525
24.9100	0.005000	0.005034	0.004924	-0.018345	0.005283	0.000261	0.4754	7.7688
24.9200	0.005000	0.005083	0.004995	-0.028283	0.005309	0.002633	0.5065	7.1122
24.9300	0.005000	0.005083	0.004853	-0.034108	0.005353	0.004413	0.4910	7.1166
24.9400	0.005000	0.005083	0.004880	-0.028902	0.005382	0.002822	0.4799	7.4903
24.9500	0.005000	0.005083	0.004916	-0.029870	0.005417	0.003579	0.4910	7.2653
24.9600	0.005000	0.005083	0.004885	-0.032336	0.005461	0.004390	0.4910	7.1749
24.9700	0.005000	0.005132	0.004957	-0.026353	0.005467	0.000612	0.4821	7.9732
24.9800	0.005000	0.005083	0.004895	-0.044976	0.005506	0.003871	0.5221	6.0185
24.9900	0.005000	0.005083	0.004746	-0.025441	0.005494	-0.001240	0.4421	8.4465
25.0000	0.005000	0.005083	0.005031	-0.033708	0.005514	0.001995	0.5176	6.6556
25.0100	0.005000	0.005083	0.004777	-0.036182	0.005516	0.000277	0.4799	7.3586
25.0200	0.005000	0.005083	0.004905	-0.027775	0.005516	-0.000036	0.4799	7.6097
25.0300	0.005000	0.005083	0.004912	-0.034877	0.005494	-0.002221	0.5021	6.9289
25.0400	0.005000	0.005132	0.004915	-0.029086	0.005519	0.002478	0.4799	7.9632
25.0500	0.005000	0.005083	0.004893	-0.043927	0.005537	0.001859	0.5176	6.1779
25.0600	0.005000	0.005132	0.004836	-0.022996	0.005515	-0.002262	0.4465	8.8897
25.0700	0.005000	0.005083	0.005001	-0.050292	0.005573	0.005859	0.5487	5.4015
25.0800	0.005000	0.005083	0.004629	-0.030406	0.005537	-0.003649	0.4288	8.7220
25.0900	0.005000	0.005034	0.004973	-0.038510	0.005553	0.001651	0.5199	6.1763
25.1000	0.005000	0.005034	0.004686	-0.031168	0.005497	-0.005587	0.4554	7.8846
25.1100	0.005000	0.004985	0.004853	-0.030402	0.005504	0.000685	0.4910	6.7252
25.1200	0.005000	0.004936	0.004682	-0.028707	0.005419	-0.008505	0.4665	6.9588
25.1300	0.005000	0.004888	0.004724	-0.016810	0.005382	-0.003698	0.4532	7.3104
25.1400	0.005000	0.004936	0.004896	-0.012493	0.005303	-0.007892	0.4732	7.5414
25.1500	0.005000	0.004936	0.004836	-0.025542	0.005288	-0.001531	0.4954	6.5358
25.1600	0.005000	0.004936	0.004741	-0.017326	0.005235	-0.005292	0.4532	7.6566
25.1700	0.005000	0.004936	0.004880	-0.018845	0.005215	-0.002019	0.4843	6.9637
25.1800	0.005000	0.004985	0.004860	-0.019087	0.005224	0.000923	0.4754	7.5305
25.1900	0.005000	0.005034	0.004948	-0.022343	0.005250	0.002642	0.4910	7.3969
25.2000	0.005000	0.005034	0.004863	-0.031296	0.005270	0.001982	0.4954	6.8973
25.2100	0.005000	0.005034	0.004824	-0.025688	0.005305	0.003436	0.4710	7.5659
25.2200	0.005000	0.005034	0.004903	-0.027461	0.005338	0.003308	0.4910	7.1019
25.2300	0.005000	0.004985	0.004760	-0.031655	0.005370	0.003213	0.4821	6.7375
25.2400	0.005000	0.004985	0.004804	-0.016930	0.005352	-0.001734	0.4532	7.9337
25.2500	0.005000	0.004936	0.004847	-0.029330	0.005347	-0.000569	0.5021	6.1281
25.2600	0.005000	0.004985	0.004775	-0.011081	0.005303	-0.004327	0.4354	8.6762
25.2700	0.005000	0.004936	0.004922	-0.035372	0.005312	0.000898	0.5287	5.4485
25.2800	0.005000	0.004985	0.004669	-0.015379	0.005253	-0.005907	0.4221	8.8751
25.2900	0.005000	0.004936	0.004943	-0.033488	0.005287	0.003369	0.5243	5.6729
25.3000	0.005000	0.004985	0.004676	-0.017957	0.005234	-0.005273	0.4310	8.6718
25.3100	0.005000	0.004936	0.004913	-0.035182	0.005290	0.005551	0.5221	5.6684
25.3200	0.005000	0.004936	0.004599	-0.021380	0.005224	-0.006561	0.4310	8.1252
25.3300	0.005000	0.004888	0.004847	-0.024451	0.005253	0.002879	0.4932	6.2732
25.3400	0.005000	0.004888	0.004667	-0.015220	0.005184	-0.006859	0.4421	7.7666
25.3500	0.005000	0.004888	0.004868	-0.016814	0.005192	0.000705	0.4843	6.7844
25.3600	0.005000	0.004936	0.004810	-0.014773	0.005133	-0.005808	0.4643	7.6610
25.3700	0.005000	0.004936	0.004865	-0.022200	0.005156	0.002225	0.4910	6.7224
25.3800	0.005000	0.004985	0.004836	-0.015951	0.005138	-0.001744	0.4621	7.9180
25.3900	0.005000	0.004985	0.004916	-0.027548	0.005193	0.005517	0.5043	6.5394
25.4000	0.005000	0.005034	0.004830	-0.020426	0.005210	0.001700	0.4621	8.0422
25.4100	0.005000	0.005034	0.004953	-0.031839	0.005274	0.006394	0.5110	6.5316
25.4200	0.005000	0.005083	0.004843	-0.024179	0.005293	0.001870	0.4643	8.1698
25.4300	0.005000	0.005083	0.004985	-0.037275	0.005370	0.007740	0.5199	6.4621
25.4400	0.005000	0.005132	0.004847	-0.027950	0.005385	0.001418	0.4643	8.3570
25.4500	0.005000	0.005132	0.005023	-0.041343	0.005466	0.008132	0.5265	6.5202
25.4600	0.005000	0.005132	0.004784	-0.038439	0.005488	0.002199	0.4754	7.6660
25.4700	0.005000	0.005132	0.004957	-0.032284	0.005534	0.004574	0.4910	7.5473
25.4800	0.005000	0.005083	0.004836	-0.044599	0.005556	0.002212	0.5088	6.3567
25.4900	0.005000	0.005083	0.004785	-0.025137	0.005555	-0.000047	0.4488	8.3544
25.5000	0.005000	0.005034	0.004932	-0.036953	0.005543	-0.001254	0.5154	6.2320
25.5100	0.005000	0.005083	0.004804	-0.024628	0.005511	-0.003134	0.4554	8.3981
25.5200	0.005000	0.005034	0.004926	-0.040439	0.005522	0.001062	0.5221	5.9896
25.5300	0.005000	0.005083	0.004773	-0.025058	0.005464	-0.005785	0.4488	8.5174
25.5400	0.005000	0.005034	0.004940	-0.040785	0.005504	0.003949	0.5243	5.9374
25.5500	0.005000	0.005083	0.004761	-0.022434	0.005450	-0.005326	0.4399	8.8668
25.5600	0.005000	0.005034	0.004974	-0.046727	0.005506	0.005512	0.5421	5.4354
25.5700	0.005000	0.005034	0.004603	-0.027793	0.005442	-0.006347	0.4266	8.6255
25.5800	0.005000	0.004985	0.004937	-0.035801	0.005468	0.002552	0.5154	6.0952
25.5900	0.005000	0.004985	0.004656	-0.028084	0.005406	-0.006130	0.4510	7.7916
25.6000	0.005000	0.004936	0.004824	-0.026108	0.005409	0.000278	0.4843	6.7128
25.6100	0.005000	0.004936	0.004743	-0.020207	0.005321	-0.008810	0.4599	7.5139
25.6200	0.005000	0.004936	0.004850	-0.019748	0.005313	-0.000758	0.4799	7.0931
25.6300	0.005000	0.004936	0.004791	-0.022825	0.005266	-0.004712	0.4777	7.0045
25.6400	0.005000	0.004936	0.004796	-0.017414	0.005246	-0.002072	0.4643	7.4482
25.6500	0.005000	0.004936	0.004847	-0.021193	0.005230	-0.001554	0.4843	6.8911
25.6600	0.005000	0.004936	0.004778	-0.019206	0.005226	-0.000434	0.4665	7.3196
25.6700	0.005000	0.004985	0.004917	-0.016090	0.005220	-0.000569	0.4777	7.5815
25.6800	0.005000	0.004985	0.004865	-0.023875	0.005228	0.000792	0.4888	7.0553
25.6900	0.005000	0.004985	0.004819	-0.027445	0.005256	0.002788	0.4843	6.9369
25.7000	0.005000	0.004936	0.004733	-0.022292	0.005252	-0.000347	0.4621	7.1837
25.7100	0.005000	0.004888	0.004758	-0.019479	0.005252	-0.000016	0.4688	6.8235
25.7200	0.005000	0.004888	0.004771	-0.010907	0.005225	-0.002693	0.4532	7.5612
25.7300	0.005000	0.004839	0.004770	-0.018881	0.005198	-0.002751	0.4821	6.2954
25.7400	0.005000	0.004839	0.004691	-0.005582	0.005121	-0.007670	0.4332	7.8811
25.7500	0.005000	0.004839	0.004872	-0.013358	0.005093	-0.002827	0.4888	6.4572
25.7600	0.005000	0.004888	0.004764	-0.008942	0.005052	-0.004070	0.4510	7.7978
25.7700	0.005000	0.004936	0.004951	-0.013439	0.005061	0.000847	0.4888	7.1570
25.7800	0.005000	0.004985	0.004872	-0.022632	0.005074	0.001367	0.4888	7.1161
25.7900	0.005000	0.004985	0.004827	-0.023493	0.005133	0.005900	0.4777	7.1749
25.8000	0.005000	0.004985	0.004845	-0.022451	0.005165	0.003206	0.4777	7.1882
