# t	yd	y_sensor	y_obs	dy_obs	ie	u	R_est
10.3600	0.005000	0.000000	0.001267	0.000202	0.2510	0.0000	20.2945
10.3700	0.005000	0.000000	0.001267	0.000181	0.0889	8.7936	20.2934
10.3800	0.005000	0.000000	0.001271	0.000210	0.2644	4.0216	20.2923
10.3900	0.005000	0.000000	0.001271	0.000189	0.2488	0.0000	20.3592
10.4000	0.005000	0.000000	0.001271	0.000170	0.0889	8.7936	20.3581
10.4100	0.005000	0.000000	0.001275	0.000188	0.2666	3.9949	20.3570
10.4200	0.005000	0.000000	0.001275	0.000169	0.2510	0.0000	20.3559
10.4300	0.005000	0.000000	0.001275	0.000152	0.0866	8.8203	20.3548
10.4400	0.005000	0.000000	0.001272	0.000111	0.2644	4.0882	20.3536
10.4500	0.005000	0.000000	0.001260	-0.000025	0.2555	0.0000	20.3525
10.4600	0.005000	0.000000	0.001260	-0.000022	0.0911	8.7670	20.3514
10.4700	0.005000	0.000000	0.001251	-0.000113	0.2666	3.9282	20.3503
10.4800	0.005000	0.000000	0.001251	-0.000102	0.2466	0.0000	20.3492
10.4900	0.005000	0.000000	0.001251	-0.000092	0.0866	8.8203	20.3952
10.5000	0.005000	0.000000	0.001249	-0.000100	0.2688	4.0349	20.3941
10.5100	0.005000	0.000000	0.001234	-0.000234	0.2555	0.0000	20.3930
10.5200	0.005000	0.000000	0.001234	-0.000211	0.0911	8.7670	20.3918
10.5300	0.005000	0.000000	0.001229	-0.000245	0.2688	3.9016	20.3907
10.5400	0.005000	0.000000	0.001229	-0.000221	0.2488	0.0000	20.3896
10.5500	0.005000	0.000000	0.001229	-0.000199	0.0866	8.8203	20.3885
10.5600	0.005000	0.000000	0.001238	-0.000090	0.2666	4.0615	20.3874
10.5700	0.005000	0.000049	0.001238	-0.000081	0.2533	0.0000	20.3862
10.5800	0.005000	0.000098	0.001238	-0.000073	0.0889	8.9411	20.3851
10.5900	0.005000	0.000049	0.001255	0.000106	0.2755	4.2570	20.4594
10.6000	0.005000	0.000196	0.001270	0.000251	0.2710	0.0000	20.4583
10.6100	0.005000	0.000342	0.001270	0.000225	0.0978	9.4488	20.4571
10.6200	0.005000	0.000342	0.001280	0.000302	0.2977	5.7295	20.4560
10.6300	0.005000	0.000489	0.001271	0.000174	0.3488	0.0000	20.4548
10.6400	0.005000	0.000684	0.001271	0.000157	0.1289	9.4911	20.4537
10.6500	0.005000	0.000782	0.001248	-0.000080	0.3221	6.1650	20.4526
10.6600	0.005000	0.001075	0.001207	-0.000489	0.3777	0.0000	20.4514
10.6700	0.005000	0.001515	0.001155	-0.000954	0.1355	9.8600	20.4503
10.6800	0.005000	0.002053	0.002133	0.008918	0.3377	0.0000	20.4492
10.6900	0.005000	0.002884	0.002835	0.015048	0.1400	9.8600	20.4561
10.7000	0.005000	0.003715	0.003445	0.019643	0.3466	0.0000	20.4549
10.7100	0.005000	0.004594	0.003890	0.022127	0.1422	9.8600	20.4538
10.7200	0.005000	0.005132	0.004371	0.024719	0.3488	0.0000	20.4527
10.7300	0.005000	0.005523	0.003735	0.015889	0.1444	9.8600	20.4515
10.7400	0.005000	0.005621	0.003416	0.011116	0.3488	0.0000	20.4504
10.7500	0.005000	0.005670	0.003085	0.006692	0.1444	9.8600	20.4493
10.7600	0.005000	0.005621	0.002948	0.004650	0.3488	0.0000	20.4481
10.7700	0.005000	0.005621	0.002697	0.001677	0.1444	9.8600	20.4470
10.7800	0.005000	0.005621	0.002598	0.000518	0.3488	0.0000	20.4459
10.7900	0.005000	0.005767	0.002384	-0.001673	0.1422	9.8600	20.4407
10.8000	0.005000	0.005865	0.002296	-0.002388	0.3421	0.0000	20.4396
10.8100	0.005000	0.006109	0.002124	-0.003871	0.1422	9.8600	20.4384
10.8200	0.005000	0.006207	0.002053	-0.004194	0.3510	0.0000	20.4373
10.8300	0.005000	0.006305	0.001913	-0.005167	0.1466	9.8600	20.4362
10.8400	0.005000	0.006354	0.001856	-0.005225	0.3532	0.0000	20.4350
10.8500	0.005000	0.006403	0.001756	-0.005699	0.1466	9.8600	20.4339
10.8600	0.005000	0.006354	0.001720	-0.005491	0.3510	0.0000	20.4328
10.8700	0.005000	0.006305	0.001698	-0.005161	0.1444	9.8600	20.4316
10.8800	0.005000	0.006354	0.001717	-0.004460	0.3488	0.0000	20.4305
10.8900	0.005000	0.006403	0.001748	-0.003699	0.1444	9.8600	20.4153
10.9000	0.005000	0.006549	0.001796	-0.002850	0.3510	0.0000	20.4142
10.9100	0.005000	0.006745	0.001899	-0.001533	0.1444	9.8600	20.4131
10.9200	0.005000	0.007038	0.001960	-0.000774	0.3510	0.0000	20.4119
10.9300	0.005000	0.007283	0.002283	0.002532	0.1488	9.8600	20.4108
10.9400	0.005000	0.007380	0.002580	0.005251	0.3555	0.0000	20.4097
10.9500	0.005000	0.007478	0.003810	0.017032	0.1466	9.8600	20.4086
10.9600	0.005000	0.007478	0.004699	0.024219	0.3532	0.0000	20.4074
10.9700	0.005000	0.007478	0.005496	0.029759	0.1488	9.8600	20.4063
10.9800	0.005000	0.007478	0.005868	0.030502	0.3510	0.0000	20.4052
10.9900	0.005000	0.007527	0.006272	0.031499	0.1444	9.8600	20.3796
11.0000	0.005000	0.007527	0.005707	0.022694	0.3532	0.0000	20.3785
11.0100	0.005000	0.007625	0.005418	0.017540	0.1466	9.8600	20.3774
11.0200	0.005000	0.007674	0.005137	0.012970	0.3555	0.0000	20.3763
11.0300	0.005000	0.007820	0.005023	0.010539	0.1511	9.8600	20.3751
11.0400	0.005000	0.007918	0.004814	0.007396	0.3577	0.0000	20.3740
11.0500	0.005000	0.008113	0.004735	0.005859	0.1466	9.8600	20.3729
11.0600	0.005000	0.008358	0.004557	0.003495	0.3555	0.0000	20.3718
11.0700	0.005000	0.008602	0.004557	0.003146	0.1511	9.8600	20.3707
11.0800	0.005000	0.008895	0.004427	0.001536	0.3577	0.0000	20.3695
11.0900	0.005000	0.009189	0.004427	0.001382	0.1511	9.8600	20.3324
11.1000	0.005000	0.009433	0.004247	-0.000562	0.3599	0.0000	20.3312
11.1100	0.005000	0.009580	0.004247	-0.000506	0.1533	9.8600	20.3301
11.1200	0.005000	0.009726	0.004110	-0.001825	0.3555	0.0000	20.3290
11.1300	0.005000	0.009922	0.004110	-0.001643	0.1533	9.8600	20.3279
11.1400	0.005000	0.009971	0.003937	-0.003202	0.3577	0.0000	20.3268
11.1500	0.005000	0.009971	0.003937	-0.002881	0.1533	9.8600	20.3257
11.1600	0.005000	0.009971	0.003817	-0.003795	0.3621	0.0000	20.3246
11.1700	0.005000	0.009873	0.003817	-0.003416	0.1533	9.8600	20.3235
11.1800	0.005000	0.009824	0.003730	-0.003944	0.3599	0.0000	20.3224
11.1900	0.005000	0.009726	0.003730	-0.003550	0.1511	9.8600	20.2729
11.2000	0.005000	0.009629	0.003660	-0.003898	0.3555	0.0000	20.2718
11.2100	0.005000	0.009531	0.003660	-0.003508	0.1511	9.8600	20.2707
11.2200	0.005000	0.009531	0.003610	-0.003656	0.3577	0.0000	20.2696
11.2300	0.005000	0.009677	0.003610	-0.003290	0.1511	9.8600	20.2685
11.2400	0.005000	0.009873	0.003573	-0.003335	0.3577	0.0000	20.2674
11.2500	0.005000	0.010117	0.003573	-0.003001	0.1511	9.8600	20.2663
11.2600	0.005000	0.010362	0.003539	-0.003033	0.3577	0.0000	20.2652
11.2700	0.005000	0.010753	0.003539	-0.002730	0.1511	9.8600	20.2641
11.2800	0.005000	0.011290	0.003512	-0.002732	0.3577	0.0000	20.2630
11.2900	0.005000	0.012072	0.003512	-0.002459	0.1555	9.8600	20.2079
11.3000	0.005000	0.013050	0.003499	-0.002340	0.3621	0.0000	20.2068
11.3100	0.005000	0.014174	0.003499	-0.002106	0.1577	9.8600	20.2057
11.3200	0.005000	0.015396	0.003498	-0.001912	0.3643	0.0000	20.2046
11.3300	0.005000	0.016422	0.003498	-0.001721	0.1622	9.8600	20.2036
11.3400	0.005000	0.017009	0.003509	-0.001431	0.3688	0.0000	20.2025
11.3500	0.005000	0.017351	0.003509	-0.001288	0.1644	9.8600	20.2014
11.3600	0.005000	0.017644	0.003529	-0.000966	0.3666	0.0000	20.2003
11.3700	0.005000	0.017889	0.003529	-0.000869	0.1666	9.8600	20.1992
11.3800	0.005000	0.018133	0.003559	-0.000480	0.3710	0.0000	20.1981
11.3900	0.005000	0.018231	0.003559	-0.000432	0.1644	9.8600	20.1252
11.4000	0.005000	0.018231	0.003592	-0.000057	0.3710	0.0000	20.1241
11.4100	0.005000	0.018182	0.003592	-0.000051	0.1622	9.8600	20.1230
11.4200	0.005000	0.018133	0.003622	0.000255	0.3688	0.0000	20.1219
11.4300	0.005000	0.018035	0.003622	0.000229	0.1622	9.8600	20.1209
11.4400	0.005000	0.017937	0.003642	0.000405	0.3666	0.0000	20.1198
11.4500	0.005000	0.017595	0.003642	0.000365	0.1644	9.8600	20.1187
11.4600	0.005000	0.017107	0.003657	0.000477	0.3666	0.0000	20.1177
11.4700	0.005000	0.016227	0.003657	0.000430	0.1600	9.8600	20.1166
11.4800	0.005000	0.015054	0.003660	0.000420	0.3643	0.0000	20.1155
11.4900	0.005000	0.013734	0.003660	0.000378	0.1555	9.8600	20.0329
11.5000	0.005000	0.012512	0.003650	0.000234	0.3599	0.0000	20.0319
11.5100	0.005000	0.011290	0.003650	0.000211	0.1555	8.3679	20.0308
11.5200	0.005000	0.010068	0.003563	-0.000680	0.3021	2.5039	20.0298
11.5300	0.005000	0.008895	0.003563	-0.000612	0.2177	0.0000	20.0287
11.5400	0.005000	0.007771	0.003563	-0.000551	0.0889	8.7936	20.0276
11.5500	0.005000	0.006843	0.003375	-0.002372	0.2644	4.2786	20.0266
11.5600	0.005000	0.005963	0.003120	-0.004690	0.2710	0.0000	20.0255
11.5700	0.005000	0.005083	0.003120	-0.004221	0.1022	8.6337	20.0245
11.5800	0.005000	0.004643	0.002822	-0.006778	0.2755	4.1031	20.0234
11.5900	0.005000	0.004350	0.002481	-0.009506	0.2622	0.0000	19.9659
11.6000	0.005000	0.003861	0.002481	-0.008556	0.0978	8.6870	19.9649
11.6100	0.005000	0.003617	0.002189	-0.010624	0.2688	4.2591	19.9638
11.6200	0.005000	0.003568	0.001978	-0.011671	0.2688	0.0000	19.9628
11.6300	0.005000	0.003275	0.001978	-0.010504	0.0978	8.7290	19.9617
11.6400	0.005000	0.003128	0.001824	-0.010994	0.2733	3.8732	19.9607
11.6500	0.005000	0.003079	0.001685	-0.011281	0.2555	0.0000	19.9597
11.6600	0.005000	0.002933	0.001685	-0.010153	0.0955	8.7136	19.9586
11.6700	0.005000	0.002786	0.001590	-0.010092	0.2688	3.7683	19.9576
11.6800	0.005000	0.002835	0.001531	-0.009673	0.2488	0.0000	19.9566
11.6900	0.005000	0.002688	0.001531	-0.008706	0.0911	8.7670	19.9029
11.7000	0.005000	0.002639	0.001487	-0.008276	0.2688	4.0979	19.9019
11.7100	0.005000	0.002688	0.001698	-0.005329	0.2622	0.0000	19.9009
11.7200	0.005000	0.002590	0.002900	0.007216	0.0955	8.7353	19.8998
11.7300	0.005000	0.002590	0.003843	0.015925	0.2710	3.9790	19.8988
11.7400	0.005000	0.002786	0.004489	0.020794	0.2599	0.0000	19.8978
11.7500	0.005000	0.002835	0.004941	0.023236	0.0955	9.2503	19.8968
11.7600	0.005000	0.002933	0.005203	0.023532	0.2866	5.6256	19.8957
11.7700	0.005000	0.003079	0.004425	0.013395	0.3310	0.0000	19.8947
11.7800	0.005000	0.003079	0.003757	0.005377	0.1244	9.0721	19.8937
11.7900	0.005000	0.003030	0.003417	0.001444	0.3021	4.8113	19.8840
11.8000	0.005000	0.003275	0.003319	0.000316	0.3066	0.0000	19.8830
11.8100	0.005000	0.003470	0.003264	-0.000265	0.1111	9.8600	19.8819
11.8200	0.005000	0.003763	0.003313	0.000249	0.3177	5.2684	19.8809
11.8300	0.005000	0.004301	0.003740	0.004498	0.3421	1.5498	19.8799
11.8400	0.005000	0.004643	0.004054	0.007183	0.1777	1.0349	19.8789
11.8500	0.005000	0.005181	0.004054	0.006465	0.0955	5.5423	19.8779
11.8600	0.005000	0.006403	0.004054	0.005818	0.1644	9.8600	19.8768
11.8700	0.005000	0.007722	0.004290	0.007599	0.4266	0.0000	19.8758
11.8800	0.005000	0.008553	0.004825	0.012193	0.1711	9.8600	19.8748
11.8900	0.005000	0.009335	0.005240	0.015125	0.3688	0.0000	19.8586
11.9000	0.005000	0.010215	0.005375	0.014959	0.1555	9.8600	19.8576
11.9100	0.005000	0.011144	0.005463	0.014342	0.3599	0.0000	19.8566
11.9200	0.005000	0.012072	0.005600	0.014279	0.1533	9.8600	19.8556
11.9300	0.005000	0.012952	0.005261	0.009459	0.3599	0.0000	19.8546
11.9400	0.005000	0.013881	0.005091	0.006813	0.1555	9.8600	19.8536
11.9500	0.005000	0.014761	0.004880	0.004023	0.3643	0.0000	19.8525
11.9600	0.005000	0.015543	0.004794	0.002762	0.1600	9.8600	19.8515
11.9700	0.005000	0.016178	0.004635	0.000894	0.3643	0.0000	19.8505
11.9800	0.005000	0.016667	0.004635	0.000805	0.1622	9.8600	19.8495
11.9900	0.005000	0.016960	0.004527	-0.000354	0.3688	0.0000	19.8223
12.0000	0.005000	0.017058	0.004527	-0.000318	0.1644	9.8600	19.8213
12.0100	0.005000	0.017155	0.004370	-0.001859	0.3710	0.0000	19.8203
12.0200	0.005000	0.017107	0.004370	-0.001673	0.1622	9.8600	19.8193
12.0300	0.005000	0.017107	0.004255	-0.002649	0.3666	0.0000	19.8183
12.0400	0.005000	0.017058	0.004255	-0.002384	0.1622	9.8600	19.8172
12.0500	0.005000	0.016960	0.004110	-0.003599	0.3688	0.0000	19.8162
12.0600	0.005000	0.016911	0.004110	-0.003239	0.1622	9.8600	19.8152
12.0700	0.005000	0.016862	0.004007	-0.003945	0.3688	0.0000	19.8142
12.0800	0.005000	0.016618	0.004007	-0.003550	0.1622	9.8600	19.8132
12.0900	0.005000	0.016325	0.003928	-0.003990	0.3666	0.0000	19.7718
12.1000	0.005000	0.015982	0.003928	-0.003591	0.1622	9.8600	19.7708
12.1100	0.005000	0.015689	0.003860	-0.003905	0.3643	0.0000	19.7698
12.1200	0.005000	0.015543	0.003860	-0.003515	0.1600	9.8600	19.7688
12.1300	0.005000	0.015543	0.003810	-0.003667	0.3666	0.0000	19.7678
12.1400	0.005000	0.015591	0.003810	-0.003300	0.1600	9.8600	19.7668
12.1500	0.005000	0.015738	0.003770	-0.003373	0.3666	0.0000	19.7658
12.1600	0.005000	0.015885	0.003770	-0.003036	0.1600	9.8600	19.7648
12.1700	0.005000	0.016178	0.003734	-0.003086	0.3643	0.0000	19.7638
12.1800	0.005000	0.016520	0.003734	-0.002778	0.1622	9.8600	19.7628
12.1900	0.005000	0.017009	0.003710	-0.002739	0.3688	0.0000	19.7152
12.2000	0.005000	0.017351	0.003710	-0.002465	0.1622	9.8600	19.7142
12.2100	0.005000	0.017693	0.003698	-0.002345	0.3688	0.0000	19.7132
12.2200	0.005000	0.017986	0.003698	-0.002111	0.1644	9.8600	19.7122
12.2300	0.005000	0.018280	0.003696	-0.001916	0.3732	0.0000	19.7112
12.2400	0.005000	0.018573	0.003696	-0.001724	0.1644	9.8600	19.7102
12.2500	0.005000	0.018817	0.003698	-0.001538	0.3688	0.0000	19.7092
12.2600	0.005000	0.019013	0.003698	-0.001384	0.1644	9.8600	19.7082
12.2700	0.005000	0.019159	0.003709	-0.001131	0.3732	0.0000	19.7073
12.2800	0.005000	0.019257	0.003709	-0.001018	0.1666	9.8600	19.7063
12.2900	0.005000	0.019306	0.003718	-0.000830	0.3688	0.0000	19.6497
12.3000	0.005000	0.019355	0.003718	-0.000747	0.1644	9.8600	19.6487
12.3100	0.005000	0.019404	0.003724	-0.000607	0.3688	0.0000	19.6477
12.3200	0.005000	0.019404	0.003724	-0.000547	0.1644	9.8600	19.6467
12.3300	0.005000	0.019355	0.003719	-0.000548	0.3643	0.0000	19.6457
12.3400	0.005000	0.019306	0.003719	-0.000493	0.1622	9.8600	19.6448
12.3500	0.005000	0.019208	0.003717	-0.000460	0.3710	0.0000	19.6438
12.3600	0.005000	0.019062	0.003717	-0.000414	0.1644	9.8600	19.6428
12.3700	0.005000	0.018915	0.003716	-0.000384	0.3732	0.0000	19.6419
12.3800	0.005000	0.018719	0.003716	-0.000346	0.1688	9.8600	19.6409
12.3900	0.005000	0.018475	0.003720	-0.000268	0.3732	0.0000	19.5791
12.4000	0.005000	0.018133	0.003720	-0.000241	0.1622	9.8600	19.5781
12.4100	0.005000	0.017742	0.003723	-0.000185	0.3688	0.0000	19.5771
12.4200	0.005000	0.017155	0.003723	-0.000166	0.1600	9.8600	19.5762
12.4300	0.005000	0.016471	0.003726	-0.000125	0.3643	0.0000	19.5752
12.4400	0.005000	0.015787	0.003726	-0.000113	0.1577	9.8600	19.5743
12.4500	0.005000	0.015054	0.003720	-0.000162	0.3643	0.0000	19.5733
12.4600	0.005000	0.014321	0.003720	-0.000145	0.1577	9.8600	19.5723
12.4700	0.005000	0.013587	0.003702	-0.000307	0.3621	0.0000	19.5714
12.4800	0.005000	0.012854	0.003702	-0.000276	0.1555	9.8600	19.5704
12.4900	0.005000	0.012170	0.003671	-0.000564	0.3577	0.0000	19.5153
12.5000	0.005000	0.011486	0.003671	-0.000508	0.1511	9.7941	19.5144
12.5100	0.005000	0.010997	0.003634	-0.000825	0.3577	6.9544	19.5134
12.5200	0.005000	0.010606	0.003706	-0.000019	0.4488	0.0000	19.5125
12.5300	0.005000	0.010166	0.003706	-0.000017	0.1622	8.6257	19.5115
12.5400	0.005000	0.010068	0.003708	-0.000001	0.3199	4.1765	19.5106
12.5500	0.005000	0.009775	0.003619	-0.000884	0.2866	0.0000	19.5096
12.5600	0.005000	0.009286	0.003619	-0.000796	0.1111	8.5270	19.5087
12.5700	0.005000	0.008895	0.003455	-0.002362	0.2755	3.2961	19.5077
12.5800	0.005000	0.008407	0.003455	-0.002126	0.2355	0.0000	19.5068
12.5900	0.005000	0.007869	0.003455	-0.001913	0.0911	8.7670	19.4220
12.6000	0.005000	0.007674	0.003230	-0.003967	0.2733	4.2946	19.4211
12.6100	0.005000	0.007429	0.002851	-0.007364	0.2755	0.0000	19.4202
12.6200	0.005000	0.007234	0.002851	-0.006628	0.1022	8.6337	19.4193
12.6300	0.005000	0.007234	0.002525	-0.009227	0.2821	3.8246	19.4183
12.6400	0.005000	0.007136	0.002245	-0.011096	0.2555	0.0000	19.4174
12.6500	0.005000	0.006940	0.002245	-0.009986	0.0978	8.6870	19.4165
12.6600	0.005000	0.006989	0.002041	-0.011027	0.2777	4.3666	19.4155
12.6700	0.005000	0.006891	0.001895	-0.011387	0.2777	0.0000	19.4146
12.6800	0.005000	0.006647	0.001895	-0.010248	0.1066	8.5803	19.4137
12.6900	0.005000	0.006696	0.001792	-0.010259	0.2799	4.0417	19.3789
12.7000	0.005000	0.006696	0.001721	-0.009943	0.2666	0.0000	19.3779
12.7100	0.005000	0.006696	0.001721	-0.008949	0.1000	9.3327	19.3770
12.7200	0.005000	0.006989	0.001702	-0.008239	0.2933	6.5848	19.3761
12.7300	0.005000	0.007136	0.001696	-0.007480	0.3910	0.4438	19.3752
12.7400	0.005000	0.006940	0.001698	-0.006712	0.1711	0.0000	19.3743
12.7500	0.005000	0.007038	0.001698	-0.006041	0.0689	9.8600	19.3733
12.7600	0.005000	0.007429	0.001694	-0.005474	0.2755	0.4870	19.3724
12.7700	0.005000	0.007429	0.001652	-0.005350	0.1533	0.0000	19.3715
12.7800	0.005000	0.007429	0.001652	-0.004815	0.0644	9.8600	19.3706
12.7900	0.005000	0.007722	0.001616	-0.004685	0.2755	0.0000	19.3535
12.8000	0.005000	0.007771	0.001555	-0.004834	0.1266	9.8600	19.3526
12.8100	0.005000	0.007869	0.001799	-0.001908	0.3399	0.0000	19.3517
12.8200	0.005000	0.008065	0.001799	-0.001717	0.1444	9.8600	19.3508
12.8300	0.005000	0.008211	0.002085	0.001318	0.3555	0.0000	19.3498
12.8400	0.005000	0.008407	0.002085	0.001186	0.1511	9.8600	19.3489
12.8500	0.005000	0.008602	0.002411	0.004328	0.3577	0.0000	19.3480
12.8600	0.005000	0.008944	0.002411	0.003895	0.1488	9.8600	19.3471
12.8700	0.005000	0.009238	0.002719	0.006582	0.3599	0.0000	19.3462
12.8800	0.005000	0.009531	0.002719	0.005924	0.1533	9.8600	19.3453
12.8900	0.005000	0.009775	0.003080	0.008941	0.3599	0.0000	19.3425
12.9000	0.005000	0.009971	0.003080	0.008047	0.1511	9.8600	19.3415
12.9100	0.005000	0.010117	0.003136	0.007808	0.3577	0.0000	19.3406
12.9200	0.005000	0.010215	0.003051	0.006175	0.1533	9.8600	19.3397
12.9300	0.005000	0.010313	0.003124	0.006285	0.3577	0.0000	19.3388
12.9400	0.005000	0.010411	0.003081	0.005230	0.1511	9.8600	19.3379
12.9500	0.005000	0.010459	0.003299	0.006881	0.3577	0.0000	19.3370
12.9600	0.005000	0.010459	0.003342	0.006629	0.1533	9.8600	19.3361
12.9700	0.005000	0.010459	0.003936	0.011906	0.3555	0.0000	19.3352
12.9800	0.005000	0.010411	0.004113	0.012486	0.1511	9.8600	19.3342
12.9900	0.005000	0.010411	0.005058	0.020687	0.3577	0.0000	19.3355
13.0000	0.005000	0.010264	0.005338	0.021411	0.1533	9.8600	19.3346
13.0100	0.005000	0.010117	0.006597	0.031864	0.3599	0.0000	19.3337
13.0200	0.005000	0.009922	0.006907	0.031777	0.1511	9.8600	19.3328
13.0300	0.005000	0.009726	0.008192	0.041451	0.3555	0.0000	19.3318
13.0400	0.005000	0.009482	0.008294	0.038325	0.1488	9.8600	19.3309
13.0500	0.005000	0.009091	0.009403	0.045586	0.3532	0.0000	19.3300
13.0600	0.005000	0.008602	0.009199	0.038978	0.1488	9.8600	19.3291
13.0700	0.005000	0.008065	0.010049	0.043583	0.3555	0.0000	19.3282
13.0800	0.005000	0.007576	0.009675	0.035489	0.1466	9.8171	19.3273
13.0900	0.005000	0.006989	0.010383	0.039020	0.3510	6.3927	19.3347
13.1000	0.005000	0.006354	0.010300	0.034287	0.4132	0.0000	19.3337
13.1100	0.005000	0.005425	0.011077	0.038629	0.1466	8.1005	19.3328
13.1200	0.005000	0.004790	0.011171	0.035709	0.2821	3.4637	19.3319
13.1300	0.005000	0.004448	0.011690	0.037328	0.2377	0.0000	19.3310
13.1400	0.005000	0.004008	0.011653	0.033217	0.0866	9.6175	19.3301
13.1500	0.005000	0.003666	0.011786	0.031230	0.2955	6.2646	19.3292
13.1600	0.005000	0.003275	0.011362	0.023862	0.3777	0.0000	19.3283
13.1700	0.005000	0.002688	0.010560	0.013457	0.1355	8.2338	19.3274
13.1800	0.005000	0.002102	0.010032	0.006836	0.2777	2.8018	19.3264
13.1900	0.005000	0.001857	0.009056	-0.003605	0.2088	0.0000	19.3140
13.2000	0.005000	0.001515	0.007744	-0.016373	0.0755	8.9932	19.3131
13.2100	0.005000	0.001222	0.007069	-0.021482	0.2644	4.5206	19.3122
13.2200	0.005000	0.001026	0.006522	-0.024805	0.2733	0.0000	19.3113
13.2300	0.005000	0.000684	0.006522	-0.022325	0.0978	8.6870	19.3103
13.2400	0.005000	0.000391	0.005596	-0.029352	0.2644	3.9996	19.3094
13.2500	0.005000	0.000342	0.004929	-0.033084	0.2510	0.0000	19.3085
13.2600	0.005000	0.000293	0.004929	-0.029775	0.0866	9.3319	19.3076
13.2700	0.005000	0.000244	0.004444	-0.031651	0.2844	5.5521	19.3067
13.2800	0.005000	0.000147	0.003524	-0.037683	0.3199	0.0000	19.3058
13.2900	0.005000	0.000147	0.003524	-0.033914	0.1177	8.7848	19.3091
13.3000	0.005000	0.000049	0.002862	-0.037149	0.2777	3.8549	19.3082
13.3100	0.005000	0.000049	0.002379	-0.038259	0.2555	0.0000	19.3073
13.3200	0.005000	0.000049	0.002379	-0.034433	0.0889	8.9255	19.3064
13.3300	0.005000	0.000000	0.002025	-0.034530	0.2710	4.2714	19.3055
13.3400	0.005000	0.000000	0.001782	-0.033508	0.2688	0.0000	19.3046
13.3500	0.005000	0.000000	0.001782	-0.030157	0.0933	8.8127	19.3037
13.3600	0.005000	0.000000	0.001601	-0.028947	0.2733	4.0050	19.3027
13.3700	0.005000	0.000000	0.001469	-0.027378	0.2555	0.0000	19.3018
13.3800	0.005000	0.000000	0.001469	-0.024640	0.0911	8.7670	19.3009
13.3900	0.005000	0.000000	0.001370	-0.023164	0.2666	3.9282	19.3516
13.4000	0.005000	0.000000	0.001370	-0.020848	0.2488	0.0000	19.3507
13.4100	0.005000	0.000000	0.001370	-0.018763	0.0866	8.8203	19.3498
13.4200	0.005000	0.000000	0.001311	-0.017475	0.2666	4.0615	19.3489
13.4300	0.005000	0.000000	0.001254	-0.016299	0.2577	0.0000	19.3479
13.4400	0.005000	0.000000	0.001254	-0.014670	0.0933	8.7403	19.3470
13.4500	0.005000	0.000000	0.001226	-0.013482	0.2666	3.8616	19.3461
13.4600	0.005000	0.000000	0.001226	-0.012133	0.2466	0.0000	19.3452
13.4700	0.005000	0.000000	0.001226	-0.010920	0.0866	8.8203	19.3443
13.4800	0.005000	0.000000	0.001221	-0.009880	0.2688	4.0349	19.3434
13.4900	0.005000	0.000000	0.001221	-0.008887	0.2577	0.0000	19.3994
13.5000	0.005000	0.000000	0.001221	-0.007999	0.0911	8.7670	19.3985
13.5100	0.005000	0.000000	0.001222	-0.007195	0.2666	3.9282	19.3976
13.5200	0.005000	0.000000	0.001222	-0.006476	0.2466	0.0000	19.3966
13.5300	0.005000	0.000000	0.001222	-0.005828	0.0889	8.7936	19.3957
13.5400	0.005000	0.000000	0.001232	-0.005138	0.2666	3.9949	19.3948
13.5500	0.005000	0.000000	0.001232	-0.004624	0.2510	0.0000	19.3939
13.5600	0.005000	0.000000	0.001232	-0.004162	0.0889	8.7936	19.3929
13.5700	0.005000	0.000000	0.001243	-0.003639	0.2688	3.9682	19.3920
13.5800	0.005000	0.000000	0.001243	-0.003275	0.2488	0.0000	19.3911
13.5900	0.005000	0.000000	0.001243	-0.002948	0.0889	8.7936	19.4436
13.6000	0.005000	0.000000	0.001248	-0.002599	0.2666	3.9949	19.4427
13.6100	0.005000	0.000000	0.001250	-0.002325	0.2555	0.0000	19.4417
13.6200	0.005000	0.000000	0.001250	-0.002093	0.0911	8.7670	19.4408
13.6300	0.005000	0.000000	0.001248	-0.001899	0.2644	3.9549	19.4399
13.6400	0.005000	0.000000	0.001248	-0.001709	0.2488	0.0000	19.4389
13.6500	0.005000	0.000000	0.001248	-0.001538	0.0866	8.8203	19.4380
13.6600	0.005000	0.000000	0.001250	-0.001370	0.2688	4.0349	19.4371
13.6700	0.005000	0.000000	0.001235	-0.001379	0.2555	0.0000	19.4361
13.6800	0.005000	0.000000	0.001235	-0.001241	0.0889	8.7936	19.4352
13.6900	0.005000	0.000000	0.001224	-0.001227	0.2666	3.9949	19.5287
13.7000	0.005000	0.000000	0.001224	-0.001104	0.2510	0.0000	19.5278
13.7100	0.005000	0.000000	0.001224	-0.000994	0.0889	8.7936	19.5268
13.7200	0.005000	0.000000	0.001232	-0.000819	0.2688	3.9682	19.5258
